time_series,local_time,mach,Time,Cluster,,,,,
482,9.31373,0,9:18:49 AM,Take-Off,,,,,
483,9.31377,0,9:18:50 AM,Take-Off,,,,,
484,9.3138,0,9:18:50 AM,Take-Off,,,,,
485,9.31382,0,9:18:50 AM,Take-Off,,,,,
486,9.31384,0,9:18:50 AM,Take-Off,,,,,
487,9.31388,0,9:18:50 AM,Take-Off,,,,,
488,9.31391,0,9:18:50 AM,Take-Off,,,,,
489,9.31394,0,9:18:50 AM,Take-Off,,,,,
490,9.31396,0,9:18:50 AM,Take-Off,,,,,
491,9.31399,0,9:18:50 AM,Take-Off,,,,,
492,9.31402,0,9:18:50 AM,Take-Off,,,,,
493,9.31405,0,9:18:51 AM,Take-Off,,,,,
494,9.31406,0,9:18:51 AM,Take-Off,,,,,
495,9.31409,0,9:18:51 AM,Take-Off,,,,,
496,9.31412,0,9:18:51 AM,Take-Off,,,,,
497,9.31413,0,9:18:51 AM,Take-Off,,,,,
498,9.31414,0,9:18:51 AM,Take-Off,,,,,
499,9.31417,0,9:18:51 AM,Take-Off,,,,,
500,9.3142,0,9:18:51 AM,Take-Off,,,,,
501,9.31423,0,9:18:51 AM,Take-Off,,,,,
502,9.31425,0,9:18:51 AM,Take-Off,,,,,
503,9.31428,0,9:18:51 AM,Take-Off,,,,,
504,9.31431,0,9:18:52 AM,Take-Off,,,,,
505,9.31435,0,9:18:52 AM,Take-Off,,,,,
506,9.31439,0,9:18:52 AM,Take-Off,,,,,
507,9.31442,0,9:18:52 AM,Take-Off,,,,,
508,9.31445,0,9:18:52 AM,Take-Off,,,,,
509,9.31448,0,9:18:52 AM,Take-Off,,,,,
510,9.31452,0,9:18:52 AM,Take-Off,,,,,
511,9.31455,0,9:18:52 AM,Take-Off,,,,,
512,9.31458,0,9:18:52 AM,Take-Off,,,,,
513,9.31461,0,9:18:53 AM,Take-Off,,,,,
514,9.31464,0,9:18:53 AM,Take-Off,,,,,
515,9.31467,0,9:18:53 AM,Take-Off,,,,,
516,9.3147,0,9:18:53 AM,Take-Off,,,,,
517,9.31473,0,9:18:53 AM,Take-Off,,,,,
518,9.31476,0,9:18:53 AM,Take-Off,,,,,
519,9.31479,0,9:18:53 AM,Take-Off,,,,,
520,9.31482,0,9:18:53 AM,Take-Off,,,,,
521,9.31485,0,9:18:53 AM,Take-Off,,,,,
522,9.31488,0,9:18:54 AM,Take-Off,,,,,
523,9.31491,0,9:18:54 AM,Take-Off,,,,,
524,9.31494,0,9:18:54 AM,Take-Off,,,,,
525,9.31497,0,9:18:54 AM,Take-Off,,,,,
526,9.31499,0,9:18:54 AM,Take-Off,,,,,
527,9.31502,0,9:18:54 AM,Take-Off,,,,,
528,9.31505,0,9:18:54 AM,Take-Off,,,,,
529,9.31507,0,9:18:54 AM,Take-Off,,,,,
530,9.3151,0,9:18:54 AM,Take-Off,,,,,
531,9.31512,0,9:18:54 AM,Take-Off,,,,,
532,9.31515,0,9:18:55 AM,Take-Off,,,,,
533,9.31517,0,9:18:55 AM,Take-Off,,,,,
534,9.3152,0,9:18:55 AM,Take-Off,,,,,
535,9.31523,0,9:18:55 AM,Take-Off,,,,,
536,9.31526,0,9:18:55 AM,Take-Off,,,,,
537,9.31529,0,9:18:55 AM,Take-Off,,,,,
538,9.31532,0,9:18:55 AM,Take-Off,,,,,
539,9.31534,0,9:18:55 AM,Take-Off,,,,,
540,9.31538,0,9:18:55 AM,Take-Off,,,,,
541,9.31541,0,9:18:55 AM,Take-Off,,,,,
542,9.31544,0,9:18:56 AM,Take-Off,,,,,
543,9.31547,0,9:18:56 AM,Take-Off,,,,,
544,9.31549,0,9:18:56 AM,Take-Off,,,,,
545,9.31552,0,9:18:56 AM,Take-Off,,,,,
546,9.31555,0,9:18:56 AM,Take-Off,,,,,
547,9.31558,0,9:18:56 AM,Take-Off,,,,,
548,9.31561,0,9:18:56 AM,Take-Off,,,,,
549,9.31563,0,9:18:56 AM,Take-Off,,,,,
550,9.31566,0,9:18:56 AM,Take-Off,,,,,
551,9.31569,0,9:18:56 AM,Take-Off,,,,,
552,9.31571,0,9:18:57 AM,Take-Off,,,,,
553,9.31574,0,9:18:57 AM,Take-Off,,,,,
554,9.31577,0,9:18:57 AM,Take-Off,,,,,
555,9.3158,0,9:18:57 AM,Take-Off,,,,,
556,9.31583,0,9:18:57 AM,Take-Off,,,,,
557,9.31586,0,9:18:57 AM,Take-Off,,,,,
558,9.31588,0,9:18:57 AM,Take-Off,,,,,
559,9.31591,0,9:18:57 AM,Take-Off,,,,,
560,9.31594,0,9:18:57 AM,Take-Off,,,,,
561,9.31597,0,9:18:57 AM,Take-Off,,,,,
562,9.316,0,9:18:58 AM,Take-Off,,,,,
563,9.31603,0,9:18:58 AM,Take-Off,,,,,
564,9.31605,0,9:18:58 AM,Take-Off,,,,,
565,9.31608,0,9:18:58 AM,Take-Off,,,,,
566,9.31611,0,9:18:58 AM,Take-Off,,,,,
567,9.31614,0,9:18:58 AM,Take-Off,,,,,
568,9.31618,0,9:18:58 AM,Take-Off,,,,,
569,9.3162,0,9:18:58 AM,Take-Off,,,,,
570,9.31623,0,9:18:58 AM,Take-Off,,,,,
571,9.31626,0,9:18:59 AM,Take-Off,,,,,
572,9.3163,0,9:18:59 AM,Take-Off,,,,,
573,9.31632,0,9:18:59 AM,Take-Off,,,,,
574,9.31636,0,9:18:59 AM,Take-Off,,,,,
575,9.31639,0,9:18:59 AM,Take-Off,,,,,
576,9.31642,0,9:18:59 AM,Take-Off,,,,,
577,9.31645,0,9:18:59 AM,Take-Off,,,,,
578,9.31647,0,9:18:59 AM,Take-Off,,,,,
579,9.31649,0,9:18:59 AM,Take-Off,,,,,
580,9.31652,0,9:18:59 AM,Take-Off,,,,,
581,9.31655,0,9:19:00 AM,Take-Off,,,,,
582,9.31659,0,9:19:00 AM,Take-Off,,,,,
583,9.31662,0,9:19:00 AM,Take-Off,,,,,
584,9.31665,0,9:19:00 AM,Take-Off,,,,,
585,9.31668,0,9:19:00 AM,Take-Off,,,,,
586,9.31671,0,9:19:00 AM,Take-Off,,,,,
587,9.31674,0,9:19:00 AM,Take-Off,,,,,
588,9.31677,0,9:19:00 AM,Take-Off,,,,,
589,9.3168,0,9:19:00 AM,Take-Off,,,,,
590,9.31682,0,9:19:01 AM,Take-Off,,,,,
591,9.31685,0,9:19:01 AM,Take-Off,,,,,
592,9.31688,0,9:19:01 AM,Take-Off,,,,,
593,9.3169,0,9:19:01 AM,Take-Off,,,,,
594,9.31693,0,9:19:01 AM,Take-Off,,,,,
595,9.31696,0,9:19:01 AM,Take-Off,,,,,
596,9.31699,0,9:19:01 AM,Take-Off,,,,,
597,9.31702,0,9:19:01 AM,Take-Off,,,,,
598,9.31705,0,9:19:01 AM,Take-Off,,,,,
599,9.31708,0,9:19:01 AM,Take-Off,,,,,
600,9.31711,0,9:19:02 AM,Take-Off,,,,,
601,9.31713,0,9:19:02 AM,Take-Off,,,,,
602,9.31717,0,9:19:02 AM,Take-Off,,,,,
603,9.31719,0,9:19:02 AM,Take-Off,,,,,
604,9.31722,0,9:19:02 AM,Take-Off,,,,,
605,9.31725,0,9:19:02 AM,Take-Off,,,,,
606,9.31727,0,9:19:02 AM,Take-Off,,,,,
607,9.3173,0,9:19:02 AM,Take-Off,,,,,
608,9.31733,0,9:19:02 AM,Take-Off,,,,,
609,9.31735,0,9:19:02 AM,Take-Off,,,,,
610,9.31738,0,9:19:03 AM,Take-Off,,,,,
611,9.31741,0,9:19:03 AM,Take-Off,,,,,
612,9.31744,0,9:19:03 AM,Take-Off,,,,,
613,9.31746,0,9:19:03 AM,Take-Off,,,,,
614,9.3175,0,9:19:03 AM,Take-Off,,,,,
615,9.31752,0,9:19:03 AM,Take-Off,,,,,
616,9.31755,0,9:19:03 AM,Take-Off,,,,,
617,9.31758,0,9:19:03 AM,Take-Off,,,,,
618,9.31761,0,9:19:03 AM,Take-Off,,,,,
619,9.31764,0,9:19:04 AM,Take-Off,,,,,
620,9.31767,0,9:19:04 AM,Take-Off,,,,,
621,9.3177,0,9:19:04 AM,Take-Off,,,,,
622,9.31773,0,9:19:04 AM,Take-Off,,,,,
623,9.31776,0,9:19:04 AM,Take-Off,,,,,
624,9.31779,0,9:19:04 AM,Take-Off,,,,,
625,9.31782,0,9:19:04 AM,Take-Off,,,,,
626,9.31785,0,9:19:04 AM,Take-Off,,,,,
627,9.31787,0,9:19:04 AM,Take-Off,,,,,
628,9.31791,0,9:19:04 AM,Take-Off,,,,,
629,9.31793,0,9:19:05 AM,Take-Off,,,,,
630,9.31796,0,9:19:05 AM,Take-Off,,,,,
631,9.31799,0,9:19:05 AM,Take-Off,,,,,
632,9.31802,0,9:19:05 AM,Take-Off,,,,,
633,9.31805,0,9:19:05 AM,Take-Off,,,,,
634,9.31808,0,9:19:05 AM,Take-Off,,,,,
635,9.3181,0,9:19:05 AM,Take-Off,,,,,
636,9.31813,0,9:19:05 AM,Take-Off,,,,,
637,9.31816,0,9:19:05 AM,Take-Off,,,,,
638,9.31819,0,9:19:05 AM,Take-Off,,,,,
639,9.31822,0,9:19:06 AM,Take-Off,,,,,
640,9.31826,0,9:19:06 AM,Take-Off,,,,,
641,9.31829,0,9:19:06 AM,Take-Off,,,,,
642,9.31832,0,9:19:06 AM,Take-Off,,,,,
643,9.31835,0,9:19:06 AM,Take-Off,,,,,
644,9.31837,0,9:19:06 AM,Take-Off,,,,,
645,9.31841,0,9:19:06 AM,Take-Off,,,,,
646,9.31843,0,9:19:06 AM,Take-Off,,,,,
647,9.31846,0,9:19:06 AM,Take-Off,,,,,
648,9.31849,0,9:19:07 AM,Take-Off,,,,,
649,9.31851,0,9:19:07 AM,Take-Off,,,,,
650,9.31855,0,9:19:07 AM,Take-Off,,,,,
651,9.31858,0,9:19:07 AM,Take-Off,,,,,
652,9.3186,0,9:19:07 AM,Take-Off,,,,,
653,9.31863,0,9:19:07 AM,Take-Off,,,,,
654,9.31866,0,9:19:07 AM,Take-Off,,,,,
655,9.31869,0,9:19:07 AM,Take-Off,,,,,
656,9.31872,0,9:19:07 AM,Take-Off,,,,,
657,9.31875,0,9:19:07 AM,Take-Off,,,,,
658,9.31878,0,9:19:08 AM,Take-Off,,,,,
659,9.31881,0,9:19:08 AM,Take-Off,,,,,
660,9.31883,0,9:19:08 AM,Take-Off,,,,,
661,9.31886,0,9:19:08 AM,Take-Off,,,,,
662,9.31888,0,9:19:08 AM,Take-Off,,,,,
663,9.31891,0,9:19:08 AM,Take-Off,,,,,
664,9.31894,0,9:19:08 AM,Take-Off,,,,,
665,9.31897,0,9:19:08 AM,Take-Off,,,,,
666,9.319,0,9:19:08 AM,Take-Off,,,,,
667,9.31903,0,9:19:09 AM,Take-Off,,,,,
668,9.31905,0,9:19:09 AM,Take-Off,,,,,
669,9.31907,0,9:19:09 AM,Take-Off,,,,,
670,9.3191,0,9:19:09 AM,Take-Off,,,,,
671,9.31913,0,9:19:09 AM,Take-Off,,,,,
672,9.31915,0,9:19:09 AM,Take-Off,,,,,
673,9.31919,0,9:19:09 AM,Take-Off,,,,,
674,9.31921,0,9:19:09 AM,Take-Off,,,,,
675,9.31924,0,9:19:09 AM,Take-Off,,,,,
676,9.31927,0,9:19:09 AM,Take-Off,,,,,
677,9.3193,0,9:19:09 AM,Take-Off,,,,,
678,9.31932,0,9:19:10 AM,Take-Off,,,,,
679,9.31935,0,9:19:10 AM,Take-Off,,,,,
680,9.31938,0,9:19:10 AM,Take-Off,,,,,
681,9.3194,0,9:19:10 AM,Take-Off,,,,,
682,9.31943,0,9:19:10 AM,Take-Off,,,,,
683,9.31946,0,9:19:10 AM,Take-Off,,,,,
684,9.31949,0,9:19:10 AM,Take-Off,,,,,
685,9.31952,0,9:19:10 AM,Take-Off,,,,,
686,9.31956,0,9:19:10 AM,Take-Off,,,,,
687,9.31958,0,9:19:10 AM,Take-Off,,,,,
688,9.31961,0,9:19:11 AM,Take-Off,,,,,
689,9.31964,0,9:19:11 AM,Take-Off,,,,,
690,9.31966,0,9:19:11 AM,Take-Off,,,,,
691,9.31969,0,9:19:11 AM,Take-Off,,,,,
692,9.31972,0,9:19:11 AM,Take-Off,,,,,
693,9.31974,0,9:19:11 AM,Take-Off,,,,,
694,9.31977,0,9:19:11 AM,Take-Off,,,,,
695,9.3198,0,9:19:11 AM,Take-Off,,,,,
696,9.31983,0,9:19:11 AM,Take-Off,,,,,
697,9.31985,0,9:19:11 AM,Take-Off,,,,,
698,9.31988,0,9:19:12 AM,Take-Off,,,,,
699,9.31991,0,9:19:12 AM,Take-Off,,,,,
700,9.31994,0,9:19:12 AM,Take-Off,,,,,
701,9.31997,0,9:19:12 AM,Take-Off,,,,,
702,9.32,0,9:19:12 AM,Take-Off,,,,,
703,9.32003,0,9:19:12 AM,Take-Off,,,,,
704,9.32006,0,9:19:12 AM,Take-Off,,,,,
705,9.32009,0,9:19:12 AM,Take-Off,,,,,
706,9.32012,0,9:19:12 AM,Take-Off,,,,,
707,9.32014,0,9:19:13 AM,Take-Off,,,,,
708,9.32017,0,9:19:13 AM,Take-Off,,,,,
709,9.3202,0,9:19:13 AM,Take-Off,,,,,
710,9.32023,0,9:19:13 AM,Take-Off,,,,,
711,9.32026,0,9:19:13 AM,Take-Off,,,,,
712,9.32029,0,9:19:13 AM,Take-Off,,,,,
713,9.32031,0,9:19:13 AM,Take-Off,,,,,
714,9.32035,0,9:19:13 AM,Take-Off,,,,,
715,9.32038,0,9:19:13 AM,Take-Off,,,,,
716,9.32041,0,9:19:13 AM,Take-Off,,,,,
717,9.32044,0,9:19:14 AM,Take-Off,,,,,
718,9.32047,0,9:19:14 AM,Take-Off,,,,,
719,9.3205,0,9:19:14 AM,Take-Off,,,,,
720,9.32053,0,9:19:14 AM,Take-Off,,,,,
721,9.32055,0,9:19:14 AM,Take-Off,,,,,
722,9.32058,0,9:19:14 AM,Take-Off,,,,,
723,9.32061,0,9:19:14 AM,Take-Off,,,,,
724,9.32063,0,9:19:14 AM,Take-Off,,,,,
725,9.32065,0,9:19:14 AM,Take-Off,,,,,
726,9.32069,0,9:19:14 AM,Take-Off,,,,,
727,9.32072,0,9:19:15 AM,Take-Off,,,,,
728,9.32075,0,9:19:15 AM,Take-Off,,,,,
729,9.32078,0,9:19:15 AM,Take-Off,,,,,
730,9.3208,0,9:19:15 AM,Take-Off,,,,,
731,9.32083,0,9:19:15 AM,Take-Off,,,,,
732,9.32086,0,9:19:15 AM,Take-Off,,,,,
733,9.32089,0,9:19:15 AM,Take-Off,,,,,
734,9.32092,0,9:19:15 AM,Take-Off,,,,,
735,9.32095,0,9:19:15 AM,Take-Off,,,,,
736,9.32097,0,9:19:15 AM,Take-Off,,,,,
737,9.321,0,9:19:16 AM,Take-Off,,,,,
738,9.32102,0,9:19:16 AM,Take-Off,,,,,
739,9.32105,0,9:19:16 AM,Take-Off,,,,,
740,9.32108,0,9:19:16 AM,Take-Off,,,,,
741,9.32111,0,9:19:16 AM,Take-Off,,,,,
742,9.32114,0,9:19:16 AM,Take-Off,,,,,
743,9.32116,0,9:19:16 AM,Take-Off,,,,,
744,9.32118,0,9:19:16 AM,Take-Off,,,,,
745,9.32122,0,9:19:16 AM,Take-Off,,,,,
746,9.32125,0,9:19:16 AM,Take-Off,,,,,
747,9.32128,0,9:19:17 AM,Take-Off,,,,,
748,9.3213,0,9:19:17 AM,Take-Off,,,,,
749,9.32133,0,9:19:17 AM,Take-Off,,,,,
750,9.32135,0,9:19:17 AM,Take-Off,,,,,
751,9.32138,0,9:19:17 AM,Take-Off,,,,,
752,9.32141,0,9:19:17 AM,Take-Off,,,,,
753,9.32144,0,9:19:17 AM,Take-Off,,,,,
754,9.32147,0,9:19:17 AM,Take-Off,,,,,
755,9.3215,0,9:19:17 AM,Take-Off,,,,,
756,9.32153,0,9:19:18 AM,Take-Off,,,,,
757,9.32155,0,9:19:18 AM,Take-Off,,,,,
758,9.32158,0,9:19:18 AM,Take-Off,,,,,
759,9.32161,0,9:19:18 AM,Take-Off,,,,,
760,9.32164,0,9:19:18 AM,Take-Off,,,,,
761,9.32167,0,9:19:18 AM,Take-Off,,,,,
762,9.3217,0,9:19:18 AM,Take-Off,,,,,
763,9.32173,0,9:19:18 AM,Take-Off,,,,,
764,9.32176,0,9:19:18 AM,Take-Off,,,,,
765,9.3218,0,9:19:18 AM,Take-Off,,,,,
766,9.32182,0,9:19:19 AM,Take-Off,,,,,
767,9.32186,0,9:19:19 AM,Take-Off,,,,,
768,9.32189,0,9:19:19 AM,Take-Off,,,,,
769,9.32191,0,9:19:19 AM,Take-Off,,,,,
770,9.32194,0,9:19:19 AM,Take-Off,,,,,
771,9.32197,0,9:19:19 AM,Take-Off,,,,,
772,9.322,0,9:19:19 AM,Take-Off,,,,,
773,9.32203,0,9:19:19 AM,Take-Off,,,,,
774,9.32205,0,9:19:19 AM,Take-Off,,,,,
775,9.32209,0,9:19:20 AM,Take-Off,,,,,
776,9.32212,0,9:19:20 AM,Take-Off,,,,,
777,9.32215,0,9:19:20 AM,Take-Off,,,,,
778,9.32218,0,9:19:20 AM,Take-Off,,,,,
779,9.32221,0,9:19:20 AM,Take-Off,,,,,
780,9.32224,0,9:19:20 AM,Take-Off,,,,,
781,9.32227,0,9:19:20 AM,Take-Off,,,,,
782,9.3223,0,9:19:20 AM,Take-Off,,,,,
783,9.32233,0,9:19:20 AM,Take-Off,,,,,
784,9.32236,0,9:19:20 AM,Take-Off,,,,,
785,9.3224,0,9:19:21 AM,Take-Off,,,,,
786,9.32242,0,9:19:21 AM,Take-Off,,,,,
787,9.32246,0,9:19:21 AM,Take-Off,,,,,
788,9.32248,0,9:19:21 AM,Take-Off,,,,,
789,9.32252,0,9:19:21 AM,Take-Off,,,,,
790,9.32255,0,9:19:21 AM,Take-Off,,,,,
791,9.32258,0,9:19:21 AM,Take-Off,,,,,
792,9.32261,0,9:19:21 AM,Take-Off,,,,,
793,9.32264,0,9:19:22 AM,Take-Off,,,,,
794,9.32267,0,9:19:22 AM,Take-Off,,,,,
795,9.32269,0,9:19:22 AM,Take-Off,,,,,
796,9.32272,0,9:19:22 AM,Take-Off,,,,,
797,9.32276,0,9:19:22 AM,Take-Off,,,,,
798,9.32279,0,9:19:22 AM,Take-Off,,,,,
799,9.32281,0,9:19:22 AM,Take-Off,,,,,
800,9.32284,0,9:19:22 AM,Take-Off,,,,,
801,9.32288,0,9:19:22 AM,Take-Off,,,,,
802,9.3229,0,9:19:22 AM,Take-Off,,,,,
803,9.32294,0,9:19:23 AM,Take-Off,,,,,
804,9.32297,0,9:19:23 AM,Take-Off,,,,,
805,9.32299,0,9:19:23 AM,Take-Off,,,,,
806,9.32303,0,9:19:23 AM,Take-Off,,,,,
807,9.32306,0,9:19:23 AM,Take-Off,,,,,
808,9.32308,0,9:19:23 AM,Take-Off,,,,,
809,9.3231,0,9:19:23 AM,Take-Off,,,,,
810,9.32314,0,9:19:23 AM,Take-Off,,,,,
811,9.32317,0,9:19:23 AM,Take-Off,,,,,
812,9.3232,0,9:19:24 AM,Take-Off,,,,,
813,9.32323,0,9:19:24 AM,Take-Off,,,,,
814,9.32325,0,9:19:24 AM,Take-Off,,,,,
815,9.32329,0,9:19:24 AM,Take-Off,,,,,
816,9.32332,0,9:19:24 AM,Take-Off,,,,,
817,9.32335,0,9:19:24 AM,Take-Off,,,,,
818,9.32338,0,9:19:24 AM,Take-Off,,,,,
819,9.32341,0,9:19:24 AM,Take-Off,,,,,
820,9.32344,0,9:19:24 AM,Take-Off,,,,,
821,9.32347,0,9:19:24 AM,Take-Off,,,,,
822,9.32349,0,9:19:25 AM,Take-Off,,,,,
823,9.32352,0,9:19:25 AM,Take-Off,,,,,
824,9.32355,0,9:19:25 AM,Take-Off,,,,,
825,9.32358,0,9:19:25 AM,Take-Off,,,,,
826,9.32361,0,9:19:25 AM,Take-Off,,,,,
827,9.32364,0,9:19:25 AM,Take-Off,,,,,
828,9.32366,0,9:19:25 AM,Take-Off,,,,,
829,9.3237,0,9:19:25 AM,Take-Off,,,,,
830,9.32372,0,9:19:25 AM,Take-Off,,,,,
831,9.32375,0,9:19:25 AM,Take-Off,,,,,
832,9.32378,0,9:19:26 AM,Take-Off,,,,,
833,9.32381,0,9:19:26 AM,Take-Off,,,,,
834,9.32383,0,9:19:26 AM,Take-Off,,,,,
835,9.32386,0,9:19:26 AM,Take-Off,,,,,
836,9.32389,0,9:19:26 AM,Take-Off,,,,,
837,9.32392,0,9:19:26 AM,Take-Off,,,,,
838,9.32395,0,9:19:26 AM,Take-Off,,,,,
839,9.32398,0,9:19:26 AM,Take-Off,,,,,
840,9.32401,0,9:19:26 AM,Take-Off,,,,,
841,9.32404,0,9:19:27 AM,Take-Off,,,,,
842,9.32407,0,9:19:27 AM,Take-Off,,,,,
843,9.3241,0,9:19:27 AM,Take-Off,,,,,
844,9.32412,0,9:19:27 AM,Take-Off,,,,,
845,9.32415,0,9:19:27 AM,Take-Off,,,,,
846,9.32418,0,9:19:27 AM,Take-Off,,,,,
847,9.3242,0,9:19:27 AM,Take-Off,,,,,
848,9.32423,0,9:19:27 AM,Take-Off,,,,,
849,9.32426,0,9:19:27 AM,Take-Off,,,,,
850,9.32429,0,9:19:27 AM,Take-Off,,,,,
851,9.32432,0,9:19:28 AM,Take-Off,,,,,
852,9.32435,0,9:19:28 AM,Take-Off,,,,,
853,9.32438,0,9:19:28 AM,Take-Off,,,,,
854,9.32441,0,9:19:28 AM,Take-Off,,,,,
855,9.32444,0,9:19:28 AM,Take-Off,,,,,
856,9.32446,0,9:19:28 AM,Take-Off,,,,,
857,9.32449,0,9:19:28 AM,Take-Off,,,,,
858,9.32452,0,9:19:28 AM,Take-Off,,,,,
859,9.32454,0,9:19:28 AM,Take-Off,,,,,
860,9.32457,0,9:19:28 AM,Take-Off,,,,,
861,9.3246,0,9:19:29 AM,Take-Off,,,,,
862,9.32463,0,9:19:29 AM,Take-Off,,,,,
863,9.32466,0,9:19:29 AM,Take-Off,,,,,
864,9.32468,0,9:19:29 AM,Take-Off,,,,,
865,9.32471,0,9:19:29 AM,Take-Off,,,,,
866,9.32474,0,9:19:29 AM,Take-Off,,,,,
867,9.32476,0,9:19:29 AM,Take-Off,,,,,
868,9.32479,0,9:19:29 AM,Take-Off,,,,,
869,9.32482,0,9:19:29 AM,Take-Off,,,,,
870,9.32485,0,9:19:29 AM,Take-Off,,,,,
871,9.32488,0,9:19:30 AM,Take-Off,,,,,
872,9.3249,0,9:19:30 AM,Take-Off,,,,,
873,9.32493,0,9:19:30 AM,Take-Off,,,,,
874,9.32497,0,9:19:30 AM,Take-Off,,,,,
875,9.325,0,9:19:30 AM,Take-Off,,,,,
876,9.32503,0,9:19:30 AM,Take-Off,,,,,
877,9.32506,0,9:19:30 AM,Take-Off,,,,,
878,9.32508,0,9:19:30 AM,Take-Off,,,,,
879,9.32511,0,9:19:30 AM,Take-Off,,,,,
880,9.32514,0,9:19:31 AM,Take-Off,,,,,
881,9.32517,0,9:19:31 AM,Take-Off,,,,,
882,9.32519,0,9:19:31 AM,Take-Off,,,,,
883,9.32522,0,9:19:31 AM,Take-Off,,,,,
884,9.32525,0,9:19:31 AM,Take-Off,,,,,
885,9.32528,0,9:19:31 AM,Take-Off,,,,,
886,9.32531,0,9:19:31 AM,Take-Off,,,,,
887,9.32534,0,9:19:31 AM,Take-Off,,,,,
888,9.32536,0,9:19:31 AM,Take-Off,,,,,
889,9.32539,0,9:19:31 AM,Take-Off,,,,,
890,9.32542,0,9:19:32 AM,Take-Off,,,,,
891,9.32545,0,9:19:32 AM,Take-Off,,,,,
892,9.32548,0,9:19:32 AM,Take-Off,,,,,
893,9.32551,0,9:19:32 AM,Take-Off,,,,,
894,9.32554,0,9:19:32 AM,Take-Off,,,,,
895,9.32557,0,9:19:32 AM,Take-Off,,,,,
896,9.3256,0,9:19:32 AM,Take-Off,,,,,
897,9.32562,0,9:19:32 AM,Take-Off,,,,,
898,9.32565,0,9:19:32 AM,Take-Off,,,,,
899,9.32568,0,9:19:32 AM,Take-Off,,,,,
900,9.32571,0,9:19:33 AM,Take-Off,,,,,
901,9.32574,0,9:19:33 AM,Take-Off,,,,,
902,9.32577,0,9:19:33 AM,Take-Off,,,,,
903,9.32579,0,9:19:33 AM,Take-Off,,,,,
904,9.32583,0,9:19:33 AM,Take-Off,,,,,
905,9.32585,0,9:19:33 AM,Take-Off,,,,,
906,9.32588,0,9:19:33 AM,Take-Off,,,,,
907,9.32591,0,9:19:33 AM,Take-Off,,,,,
908,9.32594,0,9:19:33 AM,Take-Off,,,,,
909,9.32596,0,9:19:33 AM,Take-Off,,,,,
910,9.32599,0,9:19:34 AM,Take-Off,,,,,
911,9.32602,0,9:19:34 AM,Take-Off,,,,,
912,9.32605,0,9:19:34 AM,Take-Off,,,,,
913,9.32608,0,9:19:34 AM,Take-Off,,,,,
914,9.32611,0,9:19:34 AM,Take-Off,,,,,
915,9.32614,0,9:19:34 AM,Take-Off,,,,,
916,9.32616,0,9:19:34 AM,Take-Off,,,,,
917,9.32619,0,9:19:34 AM,Take-Off,,,,,
918,9.32622,0,9:19:34 AM,Take-Off,,,,,
919,9.32625,0,9:19:35 AM,Take-Off,,,,,
920,9.32628,0,9:19:35 AM,Take-Off,,,,,
921,9.32631,0,9:19:35 AM,Take-Off,,,,,
922,9.32634,0,9:19:35 AM,Take-Off,,,,,
923,9.32637,0,9:19:35 AM,Take-Off,,,,,
924,9.32639,0,9:19:35 AM,Take-Off,,,,,
925,9.32642,0,9:19:35 AM,Take-Off,,,,,
926,9.32645,0,9:19:35 AM,Take-Off,,,,,
927,9.32647,0,9:19:35 AM,Take-Off,,,,,
928,9.3265,0,9:19:35 AM,Take-Off,,,,,
929,9.32652,0,9:19:35 AM,Take-Off,,,,,
930,9.32654,0,9:19:36 AM,Take-Off,,,,,
931,9.32657,0,9:19:36 AM,Take-Off,,,,,
932,9.3266,0,9:19:36 AM,Take-Off,,,,,
933,9.32662,0,9:19:36 AM,Take-Off,,,,,
934,9.32665,0,9:19:36 AM,Take-Off,,,,,
935,9.32668,0,9:19:36 AM,Take-Off,,,,,
936,9.3267,0,9:19:36 AM,Take-Off,,,,,
937,9.32673,0,9:19:36 AM,Take-Off,,,,,
938,9.32676,0,9:19:36 AM,Take-Off,,,,,
939,9.32679,0,9:19:36 AM,Take-Off,,,,,
940,9.32682,0,9:19:37 AM,Take-Off,,,,,
941,9.32685,0,9:19:37 AM,Take-Off,,,,,
942,9.32688,0,9:19:37 AM,Take-Off,,,,,
943,9.32691,0,9:19:37 AM,Take-Off,,,,,
944,9.32694,0,9:19:37 AM,Take-Off,,,,,
945,9.32697,0,9:19:37 AM,Take-Off,,,,,
946,9.32699,0,9:19:37 AM,Take-Off,,,,,
947,9.32702,0,9:19:37 AM,Take-Off,,,,,
948,9.32705,0,9:19:37 AM,Take-Off,,,,,
949,9.32708,0,9:19:37 AM,Take-Off,,,,,
950,9.32711,0,9:19:38 AM,Take-Off,,,,,
951,9.32714,0,9:19:38 AM,Take-Off,,,,,
952,9.32717,0,9:19:38 AM,Take-Off,,,,,
953,9.3272,0,9:19:38 AM,Take-Off,,,,,
954,9.32722,0,9:19:38 AM,Take-Off,,,,,
955,9.32725,0,9:19:38 AM,Take-Off,,,,,
956,9.32728,0,9:19:38 AM,Take-Off,,,,,
957,9.3273,0,9:19:38 AM,Take-Off,,,,,
958,9.32733,0,9:19:38 AM,Take-Off,,,,,
959,9.32735,0,9:19:38 AM,Take-Off,,,,,
960,9.32738,0,9:19:39 AM,Take-Off,,,,,
961,9.32741,0,9:19:39 AM,Take-Off,,,,,
962,9.32744,0,9:19:39 AM,Take-Off,,,,,
963,9.32746,0,9:19:39 AM,Take-Off,,,,,
